0600011,ホッカイドウ,サッポロシチュウオウク,キタ１１ジョウニシ,北海道,札幌市中央区,北十一条西
0600012,ホッカイドウ,サッポロシチュウオウク,キタ１２ジョウニシ,北海道,札幌市中央区,北十二条西
0600013,ホッカイドウ,サッポロシチュウオウク,キタ１３ジョウニシ,北海道,札幌市中央区,北十三条西
0600014,ホッカイドウ,サッポロシチュウオウク,キタ１４ジョウニシ,北海道,札幌市中央区,北十四条西
0600015,ホッカイドウ,サッポロシチュウオウク,キタ１５ジョウニシ,北海道,札幌市中央区,北十五条西
0600016,ホッカイドウ,サッポロシチュウオウク,キタ１６ジョウニシ,北海道,札幌市中央区,北十六条西
0600017,ホッカイドウ,サッポロシチュウオウク,キタ１７ジョウニシ,北海道,札幌市中央区,北十七条西
0600018,ホッカイドウ,サッポロシチュウオウク,キタ１８ジョウニシ,北海道,札幌市中央区,北十八条西
0600020,ホッカイドウ,サッポロシチュウオウク,キタ２０ジョウニシ,北海道,札幌市中央区,北二十条西
0600021,ホッカイドウ,サッポロシチュウオウク,キタ２１ジョウニシ,北海道,札幌市中央区,北二十一条西
0600022,ホッカイドウ,サッポロシチュウオウク,キタ２２ジョウニシ,北海道,札幌市中央区,北二十二条西
0640943,ホッカイドウ,サッポロシチュウオウク,サカイガワ,北海道,札幌市中央区,界川
0640931,ホッカイドウ,サッポロシチュウオウク,ナカジマコウエン,北海道,札幌市中央区,中島公園
0640945,ホッカイドウ,サッポロシチュウオウク,バンケイ,北海道,札幌市中央区,盤渓
0640942,ホッカイドウ,サッポロシチュウオウク,フシミ,北海道,札幌市中央区,伏見
0640946,ホッカイドウ,サッポロシチュウオウク,フタゴヤマ,北海道,札幌市中央区,双子山
0640944,ホッカイドウ,サッポロシチュウオウク,マルヤマニシマチ,北海道,札幌市中央区,円山西町
0600051,ホッカイドウ,サッポロシチュウオウク,ミナミ１ジョウヒガシ,北海道,札幌市中央区,南一条東
0600061,ホッカイドウ,サッポロシチュウオウク,ミナミ１ジョウニシ（１−１９チョウメ）,北海道,札幌市中央区,南一条西（１〜１９丁目）
0640801,ホッカイドウ,サッポロシチュウオウク,ミナミ１ジョウニシ（２０−２８チョウメ）,北海道,札幌市中央区,南一条西（２０〜２８丁目）
0600052,ホッカイドウ,サッポロシチュウオウク,ミナミ２ジョウヒガシ,北海道,札幌市中央区,南二条東
0600062,ホッカイドウ,サッポロシチュウオウク,ミナミ２ジョウニシ（１−１９チョウメ）,北海道,札幌市中央区,南二条西（１〜１９丁目）
0640802,ホッカイドウ,サッポロシチュウオウク,ミナミ２ジョウニシ（２０−２８チョウメ）,北海道,札幌市中央区,南二条西（２０〜２８丁目）
0600053,ホッカイドウ,サッポロシチュウオウク,ミナミ３ジョウヒガシ,北海道,札幌市中央区,南三条東
0600063,ホッカイドウ,サッポロシチュウオウク,ミナミ３ジョウニシ（１−１８チョウメ）,北海道,札幌市中央区,南三条西（１〜１８丁目）
0640803,ホッカイドウ,サッポロシチュウオウク,ミナミ３ジョウニシ（２０−２８チョウメ）,北海道,札幌市中央区,南三条西（２０〜２８丁目）
0600054,ホッカイドウ,サッポロシチュウオウク,ミナミ４ジョウヒガシ,北海道,札幌市中央区,南四条東
0640804,ホッカイドウ,サッポロシチュウオウク,ミナミ４ジョウニシ,北海道,札幌市中央区,南四条西
0600055,ホッカイドウ,サッポロシチュウオウク,ミナミ５ジョウヒガシ,北海道,札幌市中央区,南五条東
0640805,ホッカイドウ,サッポロシチュウオウク,ミナミ５ジョウニシ,北海道,札幌市中央区,南五条西
0600056,ホッカイドウ,サッポロシチュウオウク,ミナミ６ジョウヒガシ,北海道,札幌市中央区,南六条東
0640806,ホッカイドウ,サッポロシチュウオウク,ミナミ６ジョウニシ,北海道,札幌市中央区,南六条西
0600057,ホッカイドウ,サッポロシチュウオウク,ミナミ７ジョウヒガシ,北海道,札幌市中央区,南七条東
0640807,ホッカイドウ,サッポロシチュウオウク,ミナミ７ジョウニシ,北海道,札幌市中央区,南七条西
0640808,ホッカイドウ,サッポロシチュウオウク,ミナミ８ジョウニシ,北海道,札幌市中央区,南八条西
0640809,ホッカイドウ,サッポロシチュウオウク,ミナミ９ジョウニシ,北海道,札幌市中央区,南九条西
0640810,ホッカイドウ,サッポロシチュウオウク,ミナミ１０ジョウニシ,北海道,札幌市中央区,南十条西
0640811,ホッカイドウ,サッポロシチュウオウク,ミナミ１１ジョウニシ,北海道,札幌市中央区,南十一条西
0640912,ホッカイドウ,サッポロシチュウオウク,ミナミ１２ジョウニシ,北海道,札幌市中央区,南十二条西
0640913,ホッカイドウ,サッポロシチュウオウク,ミナミ１３ジョウニシ,北海道,札幌市中央区,南十三条西
0640914,ホッカイドウ,サッポロシチュウオウク,ミナミ１４ジョウニシ,北海道,札幌市中央区,南十四条西
0640915,ホッカイドウ,サッポロシチュウオウク,ミナミ１５ジョウニシ,北海道,札幌市中央区,南十五条西
0640916,ホッカイドウ,サッポロシチュウオウク,ミナミ１６ジョウニシ,北海道,札幌市中央区,南十六条西
0640917,ホッカイドウ,サッポロシチュウオウク,ミナミ１７ジョウニシ,北海道,札幌市中央区,南十七条西
0640918,ホッカイドウ,サッポロシチュウオウク,ミナミ１８ジョウニシ,北海道,札幌市中央区,南十八条西
0640919,ホッカイドウ,サッポロシチュウオウク,ミナミ１９ジョウニシ,北海道,札幌市中央区,南十九条西
0640920,ホッカイドウ,サッポロシチュウオウク,ミナミ２０ジョウニシ,北海道,札幌市中央区,南二十条西
0640921,ホッカイドウ,サッポロシチュウオウク,ミナミ２１ジョウニシ,北海道,札幌市中央区,南二十一条西
0640922,ホッカイドウ,サッポロシチュウオウク,ミナミ２２ジョウニシ,北海道,札幌市中央区,南二十二条西
0640923,ホッカイドウ,サッポロシチュウオウク,ミナミ２３ジョウニシ,北海道,札幌市中央区,南二十三条西
0640924,ホッカイドウ,サッポロシチュウオウク,ミナミ２４ジョウニシ,北海道,札幌市中央区,南二十四条西
0640925,ホッカイドウ,サッポロシチュウオウク,ミナミ２５ジョウニシ,北海道,札幌市中央区,南二十五条西
0640926,ホッカイドウ,サッポロシチュウオウク,ミナミ２６ジョウニシ,北海道,札幌市中央区,南二十六条西
0640927,ホッカイドウ,サッポロシチュウオウク,ミナミ２７ジョウニシ,北海道,札幌市中央区,南二十七条西
0640928,ホッカイドウ,サッポロシチュウオウク,ミナミ２８ジョウニシ,北海道,札幌市中央区,南二十八条西
0640929,ホッカイドウ,サッポロシチュウオウク,ミナミ２９ジョウニシ,北海道,札幌市中央区,南二十九条西
0640930,ホッカイドウ,サッポロシチュウオウク,ミナミ３０ジョウニシ（９−１１チョウメ）,北海道,札幌市中央区,南三十条西（９〜１１丁目）
0640959,ホッカイドウ,サッポロシチュウオウク,ミヤガオカ,北海道,札幌市中央区,宮ケ丘
0640958,ホッカイドウ,サッポロシチュウオウク,ミヤノモリ,北海道,札幌市中央区,宮の森
0640951,ホッカイドウ,サッポロシチュウオウク,ミヤノモリ１ジョウ,北海道,札幌市中央区,宮の森一条
0640952,ホッカイドウ,サッポロシチュウオウク,ミヤノモリ２ジョウ,北海道,札幌市中央区,宮の森二条
0640953,ホッカイドウ,サッポロシチュウオウク,ミヤノモリ３ジョウ,北海道,札幌市中央区,宮の森三条
0640954,ホッカイドウ,サッポロシチュウオウク,ミヤノモリ４ジョウ,北海道,札幌市中央区,宮の森四条
0010000,ホッカイドウ,サッポロシキタク,イカニケイサイガナイバアイ,北海道,札幌市北区,以下に掲載がない場合
0028071,ホッカイドウ,サッポロシキタク,アイノサト１ジョウ,北海道,札幌市北区,あいの里一条
0028072,ホッカイドウ,サッポロシキタク,アイノサト２ジョウ,北海道,札幌市北区,あいの里二条
0028073,ホッカイドウ,サッポロシキタク,アイノサト３ジョウ,北海道,札幌市北区,あいの里三条
0028074,ホッカイドウ,サッポロシキタク,アイノサト４ジョウ,北海道,札幌市北区,あいの里四条
0028075,ホッカイドウ,サッポロシキタク,アイノサト５ジョウ,北海道,札幌市北区,あいの里五条
0010045,ホッカイドウ,サッポロシキタク,アサブチョウ,北海道,札幌市北区,麻生町
0600806,ホッカイドウ,サッポロシキタク,キタ６ジョウニシ,北海道,札幌市北区,北六条西
0600807,ホッカイドウ,サッポロシキタク,キタ７ジョウニシ,北海道,札幌市北区,北七条西
0600808,ホッカイドウ,サッポロシキタク,キタ８ジョウニシ,北海道,札幌市北区,北八条西
0600809,ホッカイドウ,サッポロシキタク,キタ９ジョウニシ,北海道,札幌市北区,北九条西
0010010,ホッカイドウ,サッポロシキタク,キタ１０ジョウニシ（１−４チョウメ）,北海道,札幌市北区,北十条西（１〜４丁目）
0600810,ホッカイドウ,サッポロシキタク,キタ１０ジョウニシ（５−１１チョウメ）,北海道,札幌市北区,北十条西（５〜１１丁目）
0010011,ホッカイドウ,サッポロシキタク,キタ１１ジョウニシ（１−４チョウメ）,北海道,札幌市北区,北十一条西（１〜４丁目）
0600811,ホッカイドウ,サッポロシキタク,キタ１１ジョウニシ（５−１１チョウメ）,北海道,札幌市北区,北十一条西（５〜１１丁目）
0010012,ホッカイドウ,サッポロシキタク,キタ１２ジョウニシ（１−４チョウメ）,北海道,札幌市北区,北十二条西（１〜４丁目）
0600812,ホッカイドウ,サッポロシキタク,キタ１２ジョウニシ（５−１２チョウメ）,北海道,札幌市北区,北十二条西（５〜１２丁目）
0010013,ホッカイドウ,サッポロシキタク,キタ１３ジョウニシ（１−４チョウメ）,北海道,札幌市北区,北十三条西（１〜４丁目）
0600813,ホッカイドウ,サッポロシキタク,キタ１３ジョウニシ（５−１２チョウメ）,北海道,札幌市北区,北十三条西（５〜１２丁目）
0010014,ホッカイドウ,サッポロシキタク,キタ１４ジョウニシ（１−４チョウメ）,北海道,札幌市北区,北十四条西（１〜４丁目）
0600814,ホッカイドウ,サッポロシキタク,キタ１４ジョウニシ（５−１３チョウメ）,北海道,札幌市北区,北十四条西（５〜１３丁目）
0010015,ホッカイドウ,サッポロシキタク,キタ１５ジョウニシ（１−５チョウメ）,北海道,札幌市北区,北十五条西（１〜５丁目）
0600815,ホッカイドウ,サッポロシキタク,キタ１５ジョウニシ（６−１３チョウメ）,北海道,札幌市北区,北十五条西（６〜１３丁目）
0010016,ホッカイドウ,サッポロシキタク,キタ１６ジョウニシ（１−６チョウメ）,北海道,札幌市北区,北十六条西（１〜６丁目）
0600816,ホッカイドウ,サッポロシキタク,キタ１６ジョウニシ（７−１３チョウメ）,北海道,札幌市北区,北十六条西（７〜１３丁目）
0010017,ホッカイドウ,サッポロシキタク,キタ１７ジョウニシ（１−６チョウメ）,北海道,札幌市北区,北十七条西（１〜６丁目）
0600817,ホッカイドウ,サッポロシキタク,キタ１７ジョウニシ（７−１３チョウメ）,北海道,札幌市北区,北十七条西（７〜１３丁目）
0010018,ホッカイドウ,サッポロシキタク,キタ１８ジョウニシ（１−７チョウメ）,北海道,札幌市北区,北十八条西（１〜７丁目）
0600818,ホッカイドウ,サッポロシキタク,キタ１８ジョウニシ（８−１３チョウメ）,北海道,札幌市北区,北十八条西（８〜１３丁目）
0010019,ホッカイドウ,サッポロシキタク,キタ１９ジョウニシ（２−７チョウメ）,北海道,札幌市北区,北十九条西（２〜７丁目）
0600819,ホッカイドウ,サッポロシキタク,キタ１９ジョウニシ（８−１３チョウメ）,北海道,札幌市北区,北十九条西（８〜１３丁目）
0010020,ホッカイドウ,サッポロシキタク,キタ２０ジョウニシ（２−１０チョウメ）,北海道,札幌市北区,北二十条西（２〜１０丁目）
0600820,ホッカイドウ,サッポロシキタク,キタ２０ジョウニシ（１１−１３チョウメ）,北海道,札幌市北区,北二十条西（１１〜１３丁目）
0010021,ホッカイドウ,サッポロシキタク,キタ２１ジョウニシ,北海道,札幌市北区,北二十一条西
0010022,ホッカイドウ,サッポロシキタク,キタ２２ジョウニシ,北海道,札幌市北区,北二十二条西
0010023,ホッカイドウ,サッポロシキタク,キタ２３ジョウニシ,北海道,札幌市北区,北二十三条西
0010024,ホッカイドウ,サッポロシキタク,キタ２４ジョウニシ,北海道,札幌市北区,北二十四条西
0010025,ホッカイドウ,サッポロシキタク,キタ２５ジョウニシ,北海道,札幌市北区,北二十五条西
0010026,ホッカイドウ,サッポロシキタク,キタ２６ジョウニシ,北海道,札幌市北区,北二十六条西
0010027,ホッカイドウ,サッポロシキタク,キタ２７ジョウニシ,北海道,札幌市北区,北二十七条西
0010028,ホッカイドウ,サッポロシキタク,キタ２８ジョウニシ,北海道,札幌市北区,北二十八条西
0010029,ホッカイドウ,サッポロシキタク,キタ２９ジョウニシ,北海道,札幌市北区,北二十九条西
0010030,ホッカイドウ,サッポロシキタク,キタ３０ジョウニシ,北海道,札幌市北区,北三十条西
0010031,ホッカイドウ,サッポロシキタク,キタ３１ジョウニシ,北海道,札幌市北区,北三十一条西
0010032,ホッカイドウ,サッポロシキタク,キタ３２ジョウニシ,北海道,札幌市北区,北三十二条西
0010033,ホッカイドウ,サッポロシキタク,キタ３３ジョウニシ,北海道,札幌市北区,北三十三条西
0010034,ホッカイドウ,サッポロシキタク,キタ３４ジョウニシ,北海道,札幌市北区,北三十四条西
0010035,ホッカイドウ,サッポロシキタク,キタ３５ジョウニシ,北海道,札幌市北区,北三十五条西
0010036,ホッカイドウ,サッポロシキタク,キタ３６ジョウニシ,北海道,札幌市北区,北三十六条西
0010037,ホッカイドウ,サッポロシキタク,キタ３７ジョウニシ,北海道,札幌市北区,北三十七条西
0010038,ホッカイドウ,サッポロシキタク,キタ３８ジョウニシ,北海道,札幌市北区,北三十八条西
0010039,ホッカイドウ,サッポロシキタク,キタ３９ジョウニシ,北海道,札幌市北区,北三十九条西
0010040,ホッカイドウ,サッポロシキタク,キタ４０ジョウニシ,北海道,札幌市北区,北四十条西
0028021,ホッカイドウ,サッポロシキタク,シノロ１ジョウ,北海道,札幌市北区,篠路一条
0028022,ホッカイドウ,サッポロシキタク,シノロ２ジョウ,北海道,札幌市北区,篠路二条
0028023,ホッカイドウ,サッポロシキタク,シノロ３ジョウ,北海道,札幌市北区,篠路三条
0028024,ホッカイドウ,サッポロシキタク,シノロ４ジョウ,北海道,札幌市北区,篠路四条
0028025,ホッカイドウ,サッポロシキタク,シノロ５ジョウ,北海道,札幌市北区,篠路五条
0028026,ホッカイドウ,サッポロシキタク,シノロ６ジョウ,北海道,札幌市北区,篠路六条
0028027,ホッカイドウ,サッポロシキタク,シノロ７ジョウ,北海道,札幌市北区,篠路七条
0028028,ホッカイドウ,サッポロシキタク,シノロ８ジョウ,北海道,札幌市北区,篠路八条
0028029,ホッカイドウ,サッポロシキタク,シノロ９ジョウ,北海道,札幌市北区,篠路九条
0028030,ホッカイドウ,サッポロシキタク,シノロ１０ジョウ,北海道,札幌市北区,篠路十条
0028052,ホッカイドウ,サッポロシキタク,シノロチョウカミシノロ,北海道,札幌市北区,篠路町上篠路
0028053,ホッカイドウ,サッポロシキタク,シノロチョウシノロ,北海道,札幌市北区,篠路町篠路
0028051,ホッカイドウ,サッポロシキタク,シノロチョウタイヘイ,北海道,札幌市北区,篠路町太平
0028054,ホッカイドウ,サッポロシキタク,シノロチョウタクホク,北海道,札幌市北区,篠路町拓北
0028055,ホッカイドウ,サッポロシキタク,シノロチョウフクイ,北海道,札幌市北区,篠路町福移
0010930,ホッカイドウ,サッポロシキタク,シンカワ,北海道,札幌市北区,新川
0010921,ホッカイドウ,サッポロシキタク,シンカワ１ジョウ,北海道,札幌市北区,新川一条
0010922,ホッカイドウ,サッポロシキタク,シンカワ２ジョウ,北海道,札幌市北区,新川二条
0010923,ホッカイドウ,サッポロシキタク,シンカワ３ジョウ,北海道,札幌市北区,新川三条
0010924,ホッカイドウ,サッポロシキタク,シンカワ４ジョウ,北海道,札幌市北区,新川四条
0010925,ホッカイドウ,サッポロシキタク,シンカワ５ジョウ,北海道,札幌市北区,新川五条
0010926,ホッカイドウ,サッポロシキタク,シンカワ６ジョウ,北海道,札幌市北区,新川六条
0010927,ホッカイドウ,サッポロシキタク,シンカワ７ジョウ,北海道,札幌市北区,新川七条
0010928,ホッカイドウ,サッポロシキタク,シンカワ８ジョウ,北海道,札幌市北区,新川八条
0010931,ホッカイドウ,サッポロシキタク,シンカワニシ１ジョウ,北海道,札幌市北区,新川西一条
0010932,ホッカイドウ,サッポロシキタク,シンカワニシ２ジョウ,北海道,札幌市北区,新川西二条
0010933,ホッカイドウ,サッポロシキタク,シンカワニシ３ジョウ,北海道,札幌市北区,新川西三条
0010934,ホッカイドウ,サッポロシキタク,シンカワニシ４ジョウ,北海道,札幌市北区,新川西四条
0010935,ホッカイドウ,サッポロシキタク,シンカワニシ５ジョウ,北海道,札幌市北区,新川西五条
0010901,ホッカイドウ,サッポロシキタク,シンコトニ１ジョウ,北海道,札幌市北区,新琴似一条
0010902,ホッカイドウ,サッポロシキタク,シンコトニ２ジョウ,北海道,札幌市北区,新琴似二条
0010903,ホッカイドウ,サッポロシキタク,シンコトニ３ジョウ,北海道,札幌市北区,新琴似三条
0010904,ホッカイドウ,サッポロシキタク,シンコトニ４ジョウ,北海道,札幌市北区,新琴似四条
0010905,ホッカイドウ,サッポロシキタク,シンコトニ５ジョウ,北海道,札幌市北区,新琴似五条
0010906,ホッカイドウ,サッポロシキタク,シンコトニ６ジョウ,北海道,札幌市北区,新琴似六条
0010907,ホッカイドウ,サッポロシキタク,シンコトニ７ジョウ,北海道,札幌市北区,新琴似七条
0010908,ホッカイドウ,サッポロシキタク,シンコトニ８ジョウ,北海道,札幌市北区,新琴似八条
0010909,ホッカイドウ,サッポロシキタク,シンコトニ９ジョウ,北海道,札幌市北区,新琴似九条
0010910,ホッカイドウ,サッポロシキタク,シンコトニ１０ジョウ,北海道,札幌市北区,新琴似十条
0010911,ホッカイドウ,サッポロシキタク,シンコトニ１１ジョウ,北海道,札幌市北区,新琴似十一条
0010912,ホッカイドウ,サッポロシキタク,シンコトニ１２ジョウ,北海道,札幌市北区,新琴似十二条
0010915,ホッカイドウ,サッポロシキタク,シンコトニチョウ,北海道,札幌市北区,新琴似町
0028001,ホッカイドウ,サッポロシキタク,タイヘイ１ジョウ,北海道,札幌市北区,太平一条
0028002,ホッカイドウ,サッポロシキタク,タイヘイ２ジョウ,北海道,札幌市北区,太平二条
0028003,ホッカイドウ,サッポロシキタク,タイヘイ３ジョウ,北海道,札幌市北区,太平三条
0028004,ホッカイドウ,サッポロシキタク,タイヘイ４ジョウ,北海道,札幌市北区,太平四条
0028005,ホッカイドウ,サッポロシキタク,タイヘイ５ジョウ,北海道,札幌市北区,太平五条
0028006,ホッカイドウ,サッポロシキタク,タイヘイ６ジョウ,北海道,札幌市北区,太平六条
0028007,ホッカイドウ,サッポロシキタク,タイヘイ７ジョウ,北海道,札幌市北区,太平七条
0028008,ホッカイドウ,サッポロシキタク,タイヘイ８ジョウ,北海道,札幌市北区,太平八条
0028009,ホッカイドウ,サッポロシキタク,タイヘイ９ジョウ,北海道,札幌市北区,太平九条
0028010,ホッカイドウ,サッポロシキタク,タイヘイ１０ジョウ,北海道,札幌市北区,太平十条
0028011,ホッカイドウ,サッポロシキタク,タイヘイ１１ジョウ,北海道,札幌市北区,太平十一条
0028012,ホッカイドウ,サッポロシキタク,タイヘイ１２ジョウ,北海道,札幌市北区,太平十二条
0028061,ホッカイドウ,サッポロシキタク,タクホク１ジョウ,北海道,札幌市北区,拓北一条
0028062,ホッカイドウ,サッポロシキタク,タクホク２ジョウ,北海道,札幌市北区,拓北二条
0028063,ホッカイドウ,サッポロシキタク,タクホク３ジョウ,北海道,札幌市北区,拓北三条
0028064,ホッカイドウ,サッポロシキタク,タクホク４ジョウ,北海道,札幌市北区,拓北四条
0028065,ホッカイドウ,サッポロシキタク,タクホク５ジョウ,北海道,札幌市北区,拓北五条
0028066,ホッカイドウ,サッポロシキタク,タクホク６ジョウ,北海道,札幌市北区,拓北六条
0028067,ホッカイドウ,サッポロシキタク,タクホク７ジョウ,北海道,札幌市北区,拓北七条
0028068,ホッカイドウ,サッポロシキタク,タクホク８ジョウ,北海道,札幌市北区,拓北八条
0020851,ホッカイドウ,サッポロシキタク,トンデン１ジョウ,北海道,札幌市北区,屯田一条
0020852,ホッカイドウ,サッポロシキタク,トンデン２ジョウ,北海道,札幌市北区,屯田二条
0020853,ホッカイドウ,サッポロシキタク,トンデン３ジョウ,北海道,札幌市北区,屯田三条
0020854,ホッカイドウ,サッポロシキタク,トンデン４ジョウ,北海道,札幌市北区,屯田四条
0020855,ホッカイドウ,サッポロシキタク,トンデン５ジョウ,北海道,札幌市北区,屯田五条
0020856,ホッカイドウ,サッポロシキタク,トンデン６ジョウ,北海道,札幌市北区,屯田六条
0020857,ホッカイドウ,サッポロシキタク,トンデン７ジョウ,北海道,札幌市北区,屯田七条
0020858,ホッカイドウ,サッポロシキタク,トンデン８ジョウ,北海道,札幌市北区,屯田八条
0020859,ホッカイドウ,サッポロシキタク,トンデン９ジョウ,北海道,札幌市北区,屯田九条
0020860,ホッカイドウ,サッポロシキタク,トンデン１０ジョウ,北海道,札幌市北区,屯田十条
0020861,ホッカイドウ,サッポロシキタク,トンデン１１ジョウ,北海道,札幌市北区,屯田十一条
0020865,ホッカイドウ,サッポロシキタク,トンデンチョウ,北海道,札幌市北区,屯田町
0028038,ホッカイドウ,サッポロシキタク,ニシバラト,北海道,札幌市北区,西茨戸
0028031,ホッカイドウ,サッポロシキタク,ニシバラト１ジョウ,北海道,札幌市北区,西茨戸一条
0028032,ホッカイドウ,サッポロシキタク,ニシバラト２ジョウ,北海道,札幌市北区,西茨戸二条
0028033,ホッカイドウ,サッポロシキタク,ニシバラト３ジョウ,北海道,札幌市北区,西茨戸三条
0028034,ホッカイドウ,サッポロシキタク,ニシバラト４ジョウ,北海道,札幌市北区,西茨戸四条
0028035,ホッカイドウ,サッポロシキタク,ニシバラト５ジョウ,北海道,札幌市北区,西茨戸五条
0028036,ホッカイドウ,サッポロシキタク,ニシバラト６ジョウ,北海道,札幌市北区,西茨戸六条
0028037,ホッカイドウ,サッポロシキタク,ニシバラト７ジョウ,北海道,札幌市北区,西茨戸七条
0028043,ホッカイドウ,サッポロシキタク,ヒガシバラト,北海道,札幌市北区,東茨戸
0028041,ホッカイドウ,サッポロシキタク,ヒガシバラト１ジョウ,北海道,札幌市北区,東茨戸一条
0028042,ホッカイドウ,サッポロシキタク,ヒガシバラト２ジョウ,北海道,札幌市北区,東茨戸二条
0028044,ホッカイドウ,サッポロシキタク,ヒガシバラト３ジョウ,北海道,札幌市北区,東茨戸三条
0028045,ホッカイドウ,サッポロシキタク,ヒガシバラト４ジョウ,北海道,札幌市北区,東茨戸四条
0028091,ホッカイドウ,サッポロシキタク,ミナミアイノサト,北海道,札幌市北区,南あいの里
0028081,ホッカイドウ,サッポロシキタク,ユリガハラ,北海道,札幌市北区,百合が原
0028082,ホッカイドウ,サッポロシキタク,ユリガハラコウエン,北海道,札幌市北区,百合が原公園
0650000,ホッカイドウ,サッポロシヒガシク,イカニケイサイガナイバアイ,北海道,札幌市東区,以下に掲載がない場合
0070880,ホッカイドウ,サッポロシヒガシク,オカダマチョウ,北海道,札幌市東区,丘珠町
0070881,ホッカイドウ,サッポロシヒガシク,キタオカダマ１ジョウ,北海道,札幌市東区,北丘珠一条
0070882,ホッカイドウ,サッポロシヒガシク,キタオカダマ２ジョウ,北海道,札幌市東区,北丘珠二条
0070883,ホッカイドウ,サッポロシヒガシク,キタオカダマ３ジョウ,北海道,札幌市東区,北丘珠三条
0070884,ホッカイドウ,サッポロシヒガシク,キタオカダマ４ジョウ,北海道,札幌市東区,北丘珠四条
0070885,ホッカイドウ,サッポロシヒガシク,キタオカダマ５ジョウ,北海道,札幌市東区,北丘珠五条
0070886,ホッカイドウ,サッポロシヒガシク,キタオカダマ６ジョウ,北海道,札幌市東区,北丘珠六条
0650004,ホッカイドウ,サッポロシヒガシク,キタ４ジョウヒガシ（９−１６チョウメ）,北海道,札幌市東区,北四条東（９〜１６丁目）
0600905,ホッカイドウ,サッポロシヒガシク,キタ５ジョウヒガシ（４−７チョウメ）,北海道,札幌市東区,北五条東（４〜７丁目）
0650005,ホッカイドウ,サッポロシヒガシク,キタ５ジョウヒガシ（８−１７チョウメ）,北海道,札幌市東区,北五条東（８〜１７丁目）
